number_offices,activities_conducted,year,job_id,pdf_key,filing_id,number_employees,ein,region,specific_type_activity,total_expenditures,source_url
0,Program Service,2010,2dc0a1946c92aa61753206ff2f83bd30d839fb3f5f51c147f178ce9e55cefb55,EIN_362171714_YEAR_2010_FORMTYPE_990.pdf,362171714_2010,1,362171714,Sub-Saharan Africa,"Staff working with IFES, International Ministry Partner",57200,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F36-2171714_990_201006.pdf
0,Grant Making,2010,2dc0a1946c92aa61753206ff2f83bd30d839fb3f5f51c147f178ce9e55cefb55,EIN_362171714_YEAR_2010_FORMTYPE_990.pdf,362171714_2010,0,362171714,South Asia,,48500,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F36-2171714_990_201006.pdf
0,Program Service,2011,0f827dc528f79f7df3704a80d5113a2c90722f7e0ab905268bc71c536b6626f9,EIN_362171714_YEAR_2011_FORMTYPE_990.pdf,362171714_2011,21,362171714,Europe (Including Iceland & Greenland),"Staff working with IFES, International Ministry Partner",875004,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F36-2171714_990_201106.pdf
0,Grant Making,2011,0f827dc528f79f7df3704a80d5113a2c90722f7e0ab905268bc71c536b6626f9,EIN_362171714_YEAR_2011_FORMTYPE_990.pdf,362171714_2011,0,362171714,Europe (Including Iceland & Greenland),,408327,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F36-2171714_990_201106.pdf
0,Grant Making,2011,0f827dc528f79f7df3704a80d5113a2c90722f7e0ab905268bc71c536b6626f9,EIN_362171714_YEAR_2011_FORMTYPE_990.pdf,362171714_2011,0,362171714,North America,,580181,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F36-2171714_990_201106.pdf
0,Program Service,2011,0f827dc528f79f7df3704a80d5113a2c90722f7e0ab905268bc71c536b6626f9,EIN_362171714_YEAR_2011_FORMTYPE_990.pdf,362171714_2011,3,362171714,East Asia and the Pacific,"Staff working with IFES, International Ministry Partner",82776,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F36-2171714_990_201106.pdf
0,Program Service,2011,0f827dc528f79f7df3704a80d5113a2c90722f7e0ab905268bc71c536b6626f9,EIN_362171714_YEAR_2011_FORMTYPE_990.pdf,362171714_2011,2,362171714,Middle East and North Africa,"Staff working with IFES, International Ministry Partner",185963,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F36-2171714_990_201106.pdf
0,Program Service,2011,0f827dc528f79f7df3704a80d5113a2c90722f7e0ab905268bc71c536b6626f9,EIN_362171714_YEAR_2011_FORMTYPE_990.pdf,362171714_2011,4,362171714,Russia & the Newly Independent States,"Staff working with IFES, International Ministry Partner",171216,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F36-2171714_990_201106.pdf
0,Program Service,2011,0f827dc528f79f7df3704a80d5113a2c90722f7e0ab905268bc71c536b6626f9,EIN_362171714_YEAR_2011_FORMTYPE_990.pdf,362171714_2011,2,362171714,South America,"Staff working with IFES, International Ministry Partner",75508,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F36-2171714_990_201106.pdf
0,Program Service,2011,0f827dc528f79f7df3704a80d5113a2c90722f7e0ab905268bc71c536b6626f9,EIN_362171714_YEAR_2011_FORMTYPE_990.pdf,362171714_2011,1,362171714,Sub-Saharan Africa,"Staff working with IFES, International Ministry Partner",68767,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F36-2171714_990_201106.pdf
0,Program Service,2011,0f827dc528f79f7df3704a80d5113a2c90722f7e0ab905268bc71c536b6626f9,EIN_362171714_YEAR_2011_FORMTYPE_990.pdf,362171714_2011,1,362171714,South Asia,"Staff working with IFES, International Ministry Partner",63133,https://projects.propublica.org/nonprofits/download-filing?path=2011_11_EO%2F36-2171714_990_201106.pdf
,,2009,16d3ae86123422612f366e2703d826cf88b21238d6adcd485737ff3171fe556f,EIN_943008370_YEAR_2009_FORMTYPE_990.pdf,943008370_2009,,943008370,"East As1a, Europe and",,,https://projects.propublica.org/nonprofits/download-filing?path=2010_01_EO%2F94-3008370_990_200906.pdf
0,Sir John Templeton,2009,16d3ae86123422612f366e2703d826cf88b21238d6adcd485737ff3171fe556f,EIN_943008370_YEAR_2009_FORMTYPE_990.pdf,943008370_2009,0,943008370,,Fellowship Essay Contest,,https://projects.propublica.org/nonprofits/download-filing?path=2010_01_EO%2F94-3008370_990_200906.pdf
,,2009,16d3ae86123422612f366e2703d826cf88b21238d6adcd485737ff3171fe556f,EIN_943008370_YEAR_2009_FORMTYPE_990.pdf,943008370_2009,,943008370,,Cash awards,19000,https://projects.propublica.org/nonprofits/download-filing?path=2010_01_EO%2F94-3008370_990_200906.pdf
0,,2009,16d3ae86123422612f366e2703d826cf88b21238d6adcd485737ff3171fe556f,EIN_943008370_YEAR_2009_FORMTYPE_990.pdf,943008370_2009,0,943008370,Totals,,19000,https://projects.propublica.org/nonprofits/download-filing?path=2010_01_EO%2F94-3008370_990_200906.pdf
0,Sir John Templeton,2010,5cb1b2880026b68c35207e81a1b7fd67b26cfcb489bd1c9575264c180aa6b393,EIN_943008370_YEAR_2010_FORMTYPE_990.pdf,943008370_2010,0,943008370,"East Asia, Europe and",Cash awards,13500,https://projects.propublica.org/nonprofits/download-filing?path=2011_01_EO%2F94-3008370_990_201006.pdf
,Fellowship Essay,2010,5cb1b2880026b68c35207e81a1b7fd67b26cfcb489bd1c9575264c180aa6b393,EIN_943008370_YEAR_2010_FORMTYPE_990.pdf,943008370_2010,,943008370,North America,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_01_EO%2F94-3008370_990_201006.pdf
,Contest for college,2010,5cb1b2880026b68c35207e81a1b7fd67b26cfcb489bd1c9575264c180aa6b393,EIN_943008370_YEAR_2010_FORMTYPE_990.pdf,943008370_2010,,943008370,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_01_EO%2F94-3008370_990_201006.pdf
,students and young,2010,5cb1b2880026b68c35207e81a1b7fd67b26cfcb489bd1c9575264c180aa6b393,EIN_943008370_YEAR_2010_FORMTYPE_990.pdf,943008370_2010,,943008370,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_01_EO%2F94-3008370_990_201006.pdf
,faculty.,2010,5cb1b2880026b68c35207e81a1b7fd67b26cfcb489bd1c9575264c180aa6b393,EIN_943008370_YEAR_2010_FORMTYPE_990.pdf,943008370_2010,,943008370,,,,https://projects.propublica.org/nonprofits/download-filing?path=2011_01_EO%2F94-3008370_990_201006.pdf
0,,2010,5cb1b2880026b68c35207e81a1b7fd67b26cfcb489bd1c9575264c180aa6b393,EIN_943008370_YEAR_2010_FORMTYPE_990.pdf,943008370_2010,0,943008370,Totals,,13500,https://projects.propublica.org/nonprofits/download-filing?path=2011_01_EO%2F94-3008370_990_201006.pdf
,,2020,6667fb01c2350f1eb010148714410ac6aa6cf9558f2bbe48a69bcc697c44c5d0,EIN_262223257_YEAR_2020_FORMTYPE_990.pdf,262223257_2020,,262223257,See Add'l Data,,,
,GRANTMAKING,2020,6667fb01c2350f1eb010148714410ac6aa6cf9558f2bbe48a69bcc697c44c5d0,EIN_262223257_YEAR_2020_FORMTYPE_990.pdf,262223257_2020,,262223257,EAST ASIA/PACIFIC,,990,
,GRANTMAKING,2020,6667fb01c2350f1eb010148714410ac6aa6cf9558f2bbe48a69bcc697c44c5d0,EIN_262223257_YEAR_2020_FORMTYPE_990.pdf,262223257_2020,,262223257,CENTRAL AMERICA,,4343,
,GRANTMAKING,2020,6667fb01c2350f1eb010148714410ac6aa6cf9558f2bbe48a69bcc697c44c5d0,EIN_262223257_YEAR_2020_FORMTYPE_990.pdf,262223257_2020,,262223257,SOUTH AMERICA,,2270,
,GRANTMAKING,2020,6667fb01c2350f1eb010148714410ac6aa6cf9558f2bbe48a69bcc697c44c5d0,EIN_262223257_YEAR_2020_FORMTYPE_990.pdf,262223257_2020,,262223257,SOUTH ASIA,,38815,
,GRANTMAKING,2020,6667fb01c2350f1eb010148714410ac6aa6cf9558f2bbe48a69bcc697c44c5d0,EIN_262223257_YEAR_2020_FORMTYPE_990.pdf,262223257_2020,,262223257,SUBSAHARAN AFRICA,,2880,
,GRANTMAKING,2020,6667fb01c2350f1eb010148714410ac6aa6cf9558f2bbe48a69bcc697c44c5d0,EIN_262223257_YEAR_2020_FORMTYPE_990.pdf,262223257_2020,,262223257,MIDDLE EAST/NORTH AFRICA,,7300,
,GRANTMAKING,2020,6667fb01c2350f1eb010148714410ac6aa6cf9558f2bbe48a69bcc697c44c5d0,EIN_262223257_YEAR_2020_FORMTYPE_990.pdf,262223257_2020,,262223257,EUROPE,,151090,
,GRANTMAKING,2020,6667fb01c2350f1eb010148714410ac6aa6cf9558f2bbe48a69bcc697c44c5d0,EIN_262223257_YEAR_2020_FORMTYPE_990.pdf,262223257_2020,,262223257,NORTH AMERICA,,35130,
,GRANTMAKING,2020,6667fb01c2350f1eb010148714410ac6aa6cf9558f2bbe48a69bcc697c44c5d0,EIN_262223257_YEAR_2020_FORMTYPE_990.pdf,262223257_2020,,262223257,RUSSIA,,500,
,PROGRAM SERVICE,2020,6667fb01c2350f1eb010148714410ac6aa6cf9558f2bbe48a69bcc697c44c5d0,EIN_262223257_YEAR_2020_FORMTYPE_990.pdf,262223257_2020,,262223257,EAST ASIA/PACIFIC,RESOURCES,18563,
0,PROGRAM SERVICES,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,3,363535053,SOUTH AMERICA,PASTORAL SUPPORT OF,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
,,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,,363535053,,,2976,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
0,PROGRAM SERVICES,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,2,363535053,SOUTH ASIA,PASTORAL SUPPORT OF,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
,,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,,363535053,,,1450,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
0,PROGRAM SERVICES,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,5,363535053,SUB-SAHARAN AFRICA,PASTORAL SUPPORT OF,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
,,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,,363535053,,,13523,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
0,,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,32,363535053,Totals,,73874,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
,,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,,363535053,CENTRAL AMERICA AND,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
0,PROGRAM SERVICES,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,1,363535053,,PASTORAL SUPPORT OF,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
,,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,,363535053,,,350,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
,,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,,363535053,EAST ASIA AND THE,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
0,PROGRAM SERVICES,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,5,363535053,,PASTORAL SUPPORT OF,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
,,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,,363535053,,,15885,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
0,PROGRAM SERVICES,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,15,363535053,EURPOE,PASTORAL SUPPORT OF,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
,,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,,363535053,,,38790,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
,,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,,363535053,MIDDLE EAST AND NORTH,,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
0,PROGRAM SERVICES,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,1,363535053,,PASTORAL SUPPORT OF,,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
,,2009,725793564b88134e57f32eb58324f22b22035b794214bedbf27d1f55b46e66ee,EIN_363535053_YEAR_2009_FORMTYPE_990.pdf,363535053_2009,,363535053,,,900,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F36-3535053_990_200906.pdf
0,PROGRAM SERVICES,2010,bb38e3261a52a2cacd5c7a05939c9cb8f06b95a5fdd3dce78a119a0281df16ab,EIN_363535053_YEAR_2010_FORMTYPE_990.pdf,363535053_2010,2,363535053,SUB-SAHARAN AFRICA,PASTORAL SUPPORT OF MMISSIONARIES,550,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F36-3535053_990_201006.pdf
0,PROGRAM SERVICES,2010,bb38e3261a52a2cacd5c7a05939c9cb8f06b95a5fdd3dce78a119a0281df16ab,EIN_363535053_YEAR_2010_FORMTYPE_990.pdf,363535053_2010,18,363535053,SOUTH ASIA,PASTORAL SUPPORT OF MISSIONARIES,16500,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F36-3535053_990_201006.pdf
0,PROGRAM SERVICES,2010,bb38e3261a52a2cacd5c7a05939c9cb8f06b95a5fdd3dce78a119a0281df16ab,EIN_363535053_YEAR_2010_FORMTYPE_990.pdf,363535053_2010,1,363535053,SOUTH AMERICA,PASTORAL SUPPORT OF MISSIONARIES,500,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F36-3535053_990_201006.pdf
0,PROGRAM SERVICES,2010,bb38e3261a52a2cacd5c7a05939c9cb8f06b95a5fdd3dce78a119a0281df16ab,EIN_363535053_YEAR_2010_FORMTYPE_990.pdf,363535053_2010,4,363535053,MIDDLE EAST AND NORTH AFRICA,PASTORAL SUPPORT OF MISSIONARIES,3575,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F36-3535053_990_201006.pdf
0,PROGRAM SERVICES,2010,bb38e3261a52a2cacd5c7a05939c9cb8f06b95a5fdd3dce78a119a0281df16ab,EIN_363535053_YEAR_2010_FORMTYPE_990.pdf,363535053_2010,13,363535053,EURPOE,PASTORAL SUPPORT OF MISSIONARIES,35289,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F36-3535053_990_201006.pdf
0,PROGRAM SERVICES,2010,bb38e3261a52a2cacd5c7a05939c9cb8f06b95a5fdd3dce78a119a0281df16ab,EIN_363535053_YEAR_2010_FORMTYPE_990.pdf,363535053_2010,1,363535053,EAST ASIA AND THE PACIFIC,PASTORAL SUPPORT OF MISSIONARIES,5738,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F36-3535053_990_201006.pdf
0,PROGRAM SERVICES,2010,bb38e3261a52a2cacd5c7a05939c9cb8f06b95a5fdd3dce78a119a0281df16ab,EIN_363535053_YEAR_2010_FORMTYPE_990.pdf,363535053_2010,4,363535053,CENTRAL AMERICA AND THE CARIBBEAN,PASTORAL SUPPORT OF MISSIONARIES,12250,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F36-3535053_990_201006.pdf
0,,2010,bb38e3261a52a2cacd5c7a05939c9cb8f06b95a5fdd3dce78a119a0281df16ab,EIN_363535053_YEAR_2010_FORMTYPE_990.pdf,363535053_2010,43,363535053,Totals,,74402,https://projects.propublica.org/nonprofits/download-filing?path=2011_03_EO%2F36-3535053_990_201006.pdf
,Grantmaking,2008,2942e7ea3c85ff8d6d6dc267aab24259765e37d1d3940d0cfc27b17a344b45c3,EIN_131846366_YEAR_2008_FORMTYPE_990.pdf,131846366_2008,,131846366,Central America and the Caribbean,Pub&ProfEdu/Res &Med,10000,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F13-1846366_990_200812.pdf
,Grantmaking,2008,2942e7ea3c85ff8d6d6dc267aab24259765e37d1d3940d0cfc27b17a344b45c3,EIN_131846366_YEAR_2008_FORMTYPE_990.pdf,131846366_2008,,131846366,East Asia and the Pacific,Pub&ProfEdu/Res &Med,942395,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F13-1846366_990_200812.pdf
,Grantmaking,2008,2942e7ea3c85ff8d6d6dc267aab24259765e37d1d3940d0cfc27b17a344b45c3,EIN_131846366_YEAR_2008_FORMTYPE_990.pdf,131846366_2008,,131846366,Europe (Including Iceland and Greenland),ub&ProfEdu/Res&Med,592478,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F13-1846366_990_200812.pdf
,Grantmaking,2008,2942e7ea3c85ff8d6d6dc267aab24259765e37d1d3940d0cfc27b17a344b45c3,EIN_131846366_YEAR_2008_FORMTYPE_990.pdf,131846366_2008,,131846366,Middle East and North Africa,Pub&ProfEdu/Res &Med,40000,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F13-1846366_990_200812.pdf
,Grantmaking,2008,2942e7ea3c85ff8d6d6dc267aab24259765e37d1d3940d0cfc27b17a344b45c3,EIN_131846366_YEAR_2008_FORMTYPE_990.pdf,131846366_2008,,131846366,North America,Pub&ProfEdu/Res &Mec,1409465,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F13-1846366_990_200812.pdf
,Grantmaking,2008,2942e7ea3c85ff8d6d6dc267aab24259765e37d1d3940d0cfc27b17a344b45c3,EIN_131846366_YEAR_2008_FORMTYPE_990.pdf,131846366_2008,,131846366,Sub-Saharan Africa,Pub&ProfEdu/Res&Med,16000,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F13-1846366_990_200812.pdf
,,2008,2942e7ea3c85ff8d6d6dc267aab24259765e37d1d3940d0cfc27b17a344b45c3,EIN_131846366_YEAR_2008_FORMTYPE_990.pdf,131846366_2008,,131846366,Totals,,3010338,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F13-1846366_990_200812.pdf
,Grantmaking,2009,f408a039bd522db678b0262e866d336f5e3118e148fda5eaa739ba1482fe4a47,EIN_131846366_YEAR_2009_FORMTYPE_990.pdf,131846366_2009,,131846366,Middle East and North Africa,PUB&PROFED/RES&MED/COI,274100,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F13-1846366_990_200912.pdf
,Grantmaking,2009,f408a039bd522db678b0262e866d336f5e3118e148fda5eaa739ba1482fe4a47,EIN_131846366_YEAR_2009_FORMTYPE_990.pdf,131846366_2009,,131846366,East Asia and the Pacific,PUB&PROFED/RES&MED/COM,40000,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F13-1846366_990_200912.pdf
,Grantmaking,2009,f408a039bd522db678b0262e866d336f5e3118e148fda5eaa739ba1482fe4a47,EIN_131846366_YEAR_2009_FORMTYPE_990.pdf,131846366_2009,,131846366,Europe (Including Iceland and Greenland),PUB&PROFED/RES &MED/COM,307025,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F13-1846366_990_200912.pdf
,Grantmaking,2009,f408a039bd522db678b0262e866d336f5e3118e148fda5eaa739ba1482fe4a47,EIN_131846366_YEAR_2009_FORMTYPE_990.pdf,131846366_2009,,131846366,South Asia,PUB&PROFED/RES&MED/COI,68164,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F13-1846366_990_200912.pdf
,Grantmaking,2009,f408a039bd522db678b0262e866d336f5e3118e148fda5eaa739ba1482fe4a47,EIN_131846366_YEAR_2009_FORMTYPE_990.pdf,131846366_2009,,131846366,South America,PUB&PRO FED/RES &MED/CO,20000,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F13-1846366_990_200912.pdf
,Grantmaking,2009,f408a039bd522db678b0262e866d336f5e3118e148fda5eaa739ba1482fe4a47,EIN_131846366_YEAR_2009_FORMTYPE_990.pdf,131846366_2009,,131846366,North America,PUB&PROFED/RES&MED/COr,480155,https://projects.propublica.org/nonprofits/download-filing?path=2010_10_EO%2F13-1846366_990_200912.pdf
